text,label,title,author,subject,language,source
सार्वजनिक स्वास्थ्य विश्वविद्यालय के शोधकर्ताओं ने सार्वजनिक स्वास्थ्य पर निष्कर्ष प्रकाशित किए।,0,सार्वजनिक स्वास्थ्य विश्वविद्यालय के शोधकर्ताओं ने सार्वजनिक स्वास्थ्य पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_15,Economy,hindi,synthetic
नवीकरणीय ऊर्जा मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,नवीकरणीय ऊर्जा मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_16,Science,hindi,synthetic
शिक्षा मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,शिक्षा मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_17,Health,hindi,synthetic
नवीकरणीय ऊर्जा मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,नवीकरणीय ऊर्जा मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_18,Economy,hindi,synthetic
अधिकारियों को नवीकरणीय ऊर्जा में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को नवीकरणीय ऊर्जा में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_19,Politics,hindi,synthetic
अधिकारियों को चिकित्सा अनुसंधान में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को चिकित्सा अनुसंधान में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_20,Science,hindi,synthetic
प्रौद्योगिकी विश्वविद्यालय के शोधकर्ताओं ने प्रौद्योगिकी पर निष्कर्ष प्रकाशित किए।,0,प्रौद्योगिकी विश्वविद्यालय के शोधकर्ताओं ने प्रौद्योगिकी पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_21,Health,hindi,synthetic
"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक शिक्षा में वृद्धि दिखाते हैं।",0,"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक शिक्षा में वृद्धि दिखाते हैं।",Reporter_hindi_22,Politics,hindi,synthetic
प्रौद्योगिकी मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,प्रौद्योगिकी मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_23,Economy,hindi,synthetic
सार्वजनिक स्वास्थ्य विश्वविद्यालय के शोधकर्ताओं ने सार्वजनिक स्वास्थ्य पर निष्कर्ष प्रकाशित किए।,0,सार्वजनिक स्वास्थ्य विश्वविद्यालय के शोधकर्ताओं ने सार्वजनिक स्वास्थ्य पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_24,Politics,hindi,synthetic
चिकित्सा अनुसंधान मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,चिकित्सा अनुसंधान मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_25,Politics,hindi,synthetic
राष्ट्रीय अर्थव्यवस्था विश्वविद्यालय के शोधकर्ताओं ने राष्ट्रीय अर्थव्यवस्था पर निष्कर्ष प्रकाशित किए।,0,राष्ट्रीय अर्थव्यवस्था विश्वविद्यालय के शोधकर्ताओं ने राष्ट्रीय अर्थव्यवस्था पर निष्कर्ष प्रकाशित कि...,Reporter_hindi_26,Politics,hindi,synthetic
अधिकारियों को राष्ट्रीय अर्थव्यवस्था में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को राष्ट्रीय अर्थव्यवस्था में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_27,Health,hindi,synthetic
अंतर्राष्ट्रीय राजनीति विश्वविद्यालय के शोधकर्ताओं ने अंतर्राष्ट्रीय राजनीति पर निष्कर्ष प्रकाशित किए।,0,अंतर्राष्ट्रीय राजनीति विश्वविद्यालय के शोधकर्ताओं ने अंतर्राष्ट्रीय राजनीति पर निष्कर्ष प्रकाशित कि...,Reporter_hindi_28,Politics,hindi,synthetic
अधिकारियों को अंतर्राष्ट्रीय राजनीति में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को अंतर्राष्ट्रीय राजनीति में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_29,Science,hindi,synthetic
सार्वजनिक स्वास्थ्य मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,सार्वजनिक स्वास्थ्य मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_30,Technology,hindi,synthetic
अधिकारियों को शिक्षा में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को शिक्षा में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_31,Politics,hindi,synthetic
"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक पर्यावरण में वृद्धि दिखाते हैं।",0,"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक पर्यावरण में वृद्धि दिखाते हैं।",Reporter_hindi_32,Politics,hindi,synthetic
"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक नवीकरणीय ऊर्जा में वृद्धि दिखाते हैं।",0,"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक नवीकरणीय ऊर्जा में वृद्धि दिखाते हैं।",Reporter_hindi_33,Economy,hindi,synthetic
अंतर्राष्ट्रीय राजनीति विश्वविद्यालय के शोधकर्ताओं ने अंतर्राष्ट्रीय राजनीति पर निष्कर्ष प्रकाशित किए।,0,अंतर्राष्ट्रीय राजनीति विश्वविद्यालय के शोधकर्ताओं ने अंतर्राष्ट्रीय राजनीति पर निष्कर्ष प्रकाशित कि...,Reporter_hindi_34,Science,hindi,synthetic
अधिकारियों को नवीकरणीय ऊर्जा में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को नवीकरणीय ऊर्जा में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_35,Technology,hindi,synthetic
प्रौद्योगिकी मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,प्रौद्योगिकी मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_36,Science,hindi,synthetic
नवीकरणीय ऊर्जा मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,नवीकरणीय ऊर्जा मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_37,Health,hindi,synthetic
अधिकारियों को राष्ट्रीय अर्थव्यवस्था में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को राष्ट्रीय अर्थव्यवस्था में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_38,Economy,hindi,synthetic
"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक अंतर्राष्ट्रीय राजनीति में वृद्धि दिखाते हैं।",0,"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक अंतर्राष्ट्रीय राजनीति में वृद्धि दिखाते हैं।",Reporter_hindi_39,Politics,hindi,synthetic
"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक अंतर्राष्ट्रीय राजनीति में वृद्धि दिखाते हैं।",0,"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक अंतर्राष्ट्रीय राजनीति में वृद्धि दिखाते हैं।",Reporter_hindi_40,Technology,hindi,synthetic
शिक्षा विश्वविद्यालय के शोधकर्ताओं ने शिक्षा पर निष्कर्ष प्रकाशित किए।,0,शिक्षा विश्वविद्यालय के शोधकर्ताओं ने शिक्षा पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_41,Health,hindi,synthetic
पर्यावरण विश्वविद्यालय के शोधकर्ताओं ने पर्यावरण पर निष्कर्ष प्रकाशित किए।,0,पर्यावरण विश्वविद्यालय के शोधकर्ताओं ने पर्यावरण पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_42,Technology,hindi,synthetic
पर्यावरण विश्वविद्यालय के शोधकर्ताओं ने पर्यावरण पर निष्कर्ष प्रकाशित किए।,0,पर्यावरण विश्वविद्यालय के शोधकर्ताओं ने पर्यावरण पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_43,Health,hindi,synthetic
अधिकारियों को प्रौद्योगिकी में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को प्रौद्योगिकी में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_44,Technology,hindi,synthetic
"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक नवीकरणीय ऊर्जा में वृद्धि दिखाते हैं।",0,"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक नवीकरणीय ऊर्जा में वृद्धि दिखाते हैं।",Reporter_hindi_45,Politics,hindi,synthetic
राष्ट्रीय अर्थव्यवस्था मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,राष्ट्रीय अर्थव्यवस्था मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_46,Health,hindi,synthetic
अंतर्राष्ट्रीय राजनीति मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,अंतर्राष्ट्रीय राजनीति मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_47,Science,hindi,synthetic
"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक चिकित्सा अनुसंधान में वृद्धि दिखाते हैं।",0,"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक चिकित्सा अनुसंधान में वृद्धि दिखाते हैं।",Reporter_hindi_48,Technology,hindi,synthetic
नवीकरणीय ऊर्जा मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,नवीकरणीय ऊर्जा मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_49,Technology,hindi,synthetic
अधिकारियों को शिक्षा में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को शिक्षा में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_0,Politics,hindi,synthetic
सार्वजनिक स्वास्थ्य विश्वविद्यालय के शोधकर्ताओं ने सार्वजनिक स्वास्थ्य पर निष्कर्ष प्रकाशित किए।,0,सार्वजनिक स्वास्थ्य विश्वविद्यालय के शोधकर्ताओं ने सार्वजनिक स्वास्थ्य पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_1,Economy,hindi,synthetic
अधिकारियों को प्रौद्योगिकी में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को प्रौद्योगिकी में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_2,Health,hindi,synthetic
सार्वजनिक स्वास्थ्य विश्वविद्यालय के शोधकर्ताओं ने सार्वजनिक स्वास्थ्य पर निष्कर्ष प्रकाशित किए।,0,सार्वजनिक स्वास्थ्य विश्वविद्यालय के शोधकर्ताओं ने सार्वजनिक स्वास्थ्य पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_3,Science,hindi,synthetic
अधिकारियों को प्रौद्योगिकी में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को प्रौद्योगिकी में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_4,Science,hindi,synthetic
अधिकारियों को राष्ट्रीय अर्थव्यवस्था में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को राष्ट्रीय अर्थव्यवस्था में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_5,Politics,hindi,synthetic
अधिकारियों को प्रौद्योगिकी में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को प्रौद्योगिकी में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_6,Economy,hindi,synthetic
"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक नवीकरणीय ऊर्जा में वृद्धि दिखाते हैं।",0,"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक नवीकरणीय ऊर्जा में वृद्धि दिखाते हैं।",Reporter_hindi_7,Politics,hindi,synthetic
अधिकारियों को नवीकरणीय ऊर्जा में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को नवीकरणीय ऊर्जा में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_8,Science,hindi,synthetic
चिकित्सा अनुसंधान विश्वविद्यालय के शोधकर्ताओं ने चिकित्सा अनुसंधान पर निष्कर्ष प्रकाशित किए।,0,चिकित्सा अनुसंधान विश्वविद्यालय के शोधकर्ताओं ने चिकित्सा अनुसंधान पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_9,Politics,hindi,synthetic
प्रौद्योगिकी मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,प्रौद्योगिकी मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_10,Politics,hindi,synthetic
चिकित्सा अनुसंधान मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,चिकित्सा अनुसंधान मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_11,Technology,hindi,synthetic
अधिकारियों को शिक्षा में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को शिक्षा में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_12,Science,hindi,synthetic
सार्वजनिक स्वास्थ्य मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,सार्वजनिक स्वास्थ्य मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_13,Politics,hindi,synthetic
अधिकारियों को सार्वजनिक स्वास्थ्य में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को सार्वजनिक स्वास्थ्य में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_14,Science,hindi,synthetic
राष्ट्रीय अर्थव्यवस्था विश्वविद्यालय के शोधकर्ताओं ने राष्ट्रीय अर्थव्यवस्था पर निष्कर्ष प्रकाशित किए।,0,राष्ट्रीय अर्थव्यवस्था विश्वविद्यालय के शोधकर्ताओं ने राष्ट्रीय अर्थव्यवस्था पर निष्कर्ष प्रकाशित कि...,Reporter_hindi_15,Science,hindi,synthetic
"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक राष्ट्रीय अर्थव्यवस्था में वृद्धि दिखाते हैं।",0,"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक राष्ट्रीय अर्थव्यवस्था में वृद्धि दिखाते हैं।",Reporter_hindi_16,Science,hindi,synthetic
अधिकारियों को प्रौद्योगिकी में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को प्रौद्योगिकी में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_17,Technology,hindi,synthetic
पर्यावरण विश्वविद्यालय के शोधकर्ताओं ने पर्यावरण पर निष्कर्ष प्रकाशित किए।,0,पर्यावरण विश्वविद्यालय के शोधकर्ताओं ने पर्यावरण पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_18,Economy,hindi,synthetic
सार्वजनिक स्वास्थ्य विश्वविद्यालय के शोधकर्ताओं ने सार्वजनिक स्वास्थ्य पर निष्कर्ष प्रकाशित किए।,0,सार्वजनिक स्वास्थ्य विश्वविद्यालय के शोधकर्ताओं ने सार्वजनिक स्वास्थ्य पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_19,Technology,hindi,synthetic
शिक्षा विश्वविद्यालय के शोधकर्ताओं ने शिक्षा पर निष्कर्ष प्रकाशित किए।,0,शिक्षा विश्वविद्यालय के शोधकर्ताओं ने शिक्षा पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_20,Economy,hindi,synthetic
सार्वजनिक स्वास्थ्य विश्वविद्यालय के शोधकर्ताओं ने सार्वजनिक स्वास्थ्य पर निष्कर्ष प्रकाशित किए।,0,सार्वजनिक स्वास्थ्य विश्वविद्यालय के शोधकर्ताओं ने सार्वजनिक स्वास्थ्य पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_21,Health,hindi,synthetic
अधिकारियों को चिकित्सा अनुसंधान में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को चिकित्सा अनुसंधान में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_22,Politics,hindi,synthetic
अधिकारियों को सार्वजनिक स्वास्थ्य में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को सार्वजनिक स्वास्थ्य में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_23,Economy,hindi,synthetic
अधिकारियों को अंतर्राष्ट्रीय राजनीति में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को अंतर्राष्ट्रीय राजनीति में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_24,Health,hindi,synthetic
"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक सार्वजनिक स्वास्थ्य में वृद्धि दिखाते हैं।",0,"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक सार्वजनिक स्वास्थ्य में वृद्धि दिखाते हैं।",Reporter_hindi_25,Economy,hindi,synthetic
राष्ट्रीय अर्थव्यवस्था मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,राष्ट्रीय अर्थव्यवस्था मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_26,Science,hindi,synthetic
अंतर्राष्ट्रीय राजनीति मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,अंतर्राष्ट्रीय राजनीति मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_27,Economy,hindi,synthetic
"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक अंतर्राष्ट्रीय राजनीति में वृद्धि दिखाते हैं।",0,"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक अंतर्राष्ट्रीय राजनीति में वृद्धि दिखाते हैं।",Reporter_hindi_28,Economy,hindi,synthetic
शिक्षा मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,शिक्षा मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_29,Technology,hindi,synthetic
नवीकरणीय ऊर्जा मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,नवीकरणीय ऊर्जा मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_30,Health,hindi,synthetic
राष्ट्रीय अर्थव्यवस्था मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,राष्ट्रीय अर्थव्यवस्था मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_31,Politics,hindi,synthetic
पर्यावरण मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,पर्यावरण मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_32,Economy,hindi,synthetic
शिक्षा विश्वविद्यालय के शोधकर्ताओं ने शिक्षा पर निष्कर्ष प्रकाशित किए।,0,शिक्षा विश्वविद्यालय के शोधकर्ताओं ने शिक्षा पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_33,Technology,hindi,synthetic
सार्वजनिक स्वास्थ्य विश्वविद्यालय के शोधकर्ताओं ने सार्वजनिक स्वास्थ्य पर निष्कर्ष प्रकाशित किए।,0,सार्वजनिक स्वास्थ्य विश्वविद्यालय के शोधकर्ताओं ने सार्वजनिक स्वास्थ्य पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_34,Technology,hindi,synthetic
राष्ट्रीय अर्थव्यवस्था मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,राष्ट्रीय अर्थव्यवस्था मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_35,Economy,hindi,synthetic
सार्वजनिक स्वास्थ्य विश्वविद्यालय के शोधकर्ताओं ने सार्वजनिक स्वास्थ्य पर निष्कर्ष प्रकाशित किए।,0,सार्वजनिक स्वास्थ्य विश्वविद्यालय के शोधकर्ताओं ने सार्वजनिक स्वास्थ्य पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_36,Economy,hindi,synthetic
राष्ट्रीय अर्थव्यवस्था विश्वविद्यालय के शोधकर्ताओं ने राष्ट्रीय अर्थव्यवस्था पर निष्कर्ष प्रकाशित किए।,0,राष्ट्रीय अर्थव्यवस्था विश्वविद्यालय के शोधकर्ताओं ने राष्ट्रीय अर्थव्यवस्था पर निष्कर्ष प्रकाशित कि...,Reporter_hindi_37,Politics,hindi,synthetic
चिकित्सा अनुसंधान विश्वविद्यालय के शोधकर्ताओं ने चिकित्सा अनुसंधान पर निष्कर्ष प्रकाशित किए।,0,चिकित्सा अनुसंधान विश्वविद्यालय के शोधकर्ताओं ने चिकित्सा अनुसंधान पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_38,Health,hindi,synthetic
नवीकरणीय ऊर्जा विश्वविद्यालय के शोधकर्ताओं ने नवीकरणीय ऊर्जा पर निष्कर्ष प्रकाशित किए।,0,नवीकरणीय ऊर्जा विश्वविद्यालय के शोधकर्ताओं ने नवीकरणीय ऊर्जा पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_39,Economy,hindi,synthetic
अंतर्राष्ट्रीय राजनीति विश्वविद्यालय के शोधकर्ताओं ने अंतर्राष्ट्रीय राजनीति पर निष्कर्ष प्रकाशित किए।,0,अंतर्राष्ट्रीय राजनीति विश्वविद्यालय के शोधकर्ताओं ने अंतर्राष्ट्रीय राजनीति पर निष्कर्ष प्रकाशित कि...,Reporter_hindi_40,Economy,hindi,synthetic
पर्यावरण मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,पर्यावरण मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_41,Health,hindi,synthetic
अंतर्राष्ट्रीय राजनीति विश्वविद्यालय के शोधकर्ताओं ने अंतर्राष्ट्रीय राजनीति पर निष्कर्ष प्रकाशित किए।,0,अंतर्राष्ट्रीय राजनीति विश्वविद्यालय के शोधकर्ताओं ने अंतर्राष्ट्रीय राजनीति पर निष्कर्ष प्रकाशित कि...,Reporter_hindi_42,Politics,hindi,synthetic
प्रौद्योगिकी मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,प्रौद्योगिकी मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_43,Science,hindi,synthetic
अधिकारियों को सार्वजनिक स्वास्थ्य में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को सार्वजनिक स्वास्थ्य में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_44,Technology,hindi,synthetic
प्रौद्योगिकी मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,प्रौद्योगिकी मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_45,Economy,hindi,synthetic
नवीकरणीय ऊर्जा विश्वविद्यालय के शोधकर्ताओं ने नवीकरणीय ऊर्जा पर निष्कर्ष प्रकाशित किए।,0,नवीकरणीय ऊर्जा विश्वविद्यालय के शोधकर्ताओं ने नवीकरणीय ऊर्जा पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_46,Science,hindi,synthetic
अंतर्राष्ट्रीय राजनीति मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,अंतर्राष्ट्रीय राजनीति मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_47,Science,hindi,synthetic
अधिकारियों को राष्ट्रीय अर्थव्यवस्था में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,0,अधिकारियों को राष्ट्रीय अर्थव्यवस्था में विकास कार्यक्रमों के लिए वित्त पोषण मिला।,Reporter_hindi_48,Economy,hindi,synthetic
"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक सार्वजनिक स्वास्थ्य में वृद्धि दिखाते हैं।",0,"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक सार्वजनिक स्वास्थ्य में वृद्धि दिखाते हैं।",Reporter_hindi_49,Science,hindi,synthetic
राष्ट्रीय अर्थव्यवस्था मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,राष्ट्रीय अर्थव्यवस्था मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_0,Health,hindi,synthetic
पर्यावरण मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,पर्यावरण मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_1,Politics,hindi,synthetic
चिकित्सा अनुसंधान मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,0,चिकित्सा अनुसंधान मंत्रालय ने व्यापक अनुसंधान के बाद नई नीतियों की घोषणा की।,Reporter_hindi_2,Science,hindi,synthetic
"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक प्रौद्योगिकी में वृद्धि दिखाते हैं।",0,"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक प्रौद्योगिकी में वृद्धि दिखाते हैं।",Reporter_hindi_3,Technology,hindi,synthetic
अंतर्राष्ट्रीय राजनीति विश्वविद्यालय के शोधकर्ताओं ने अंतर्राष्ट्रीय राजनीति पर निष्कर्ष प्रकाशित किए।,0,अंतर्राष्ट्रीय राजनीति विश्वविद्यालय के शोधकर्ताओं ने अंतर्राष्ट्रीय राजनीति पर निष्कर्ष प्रकाशित कि...,Reporter_hindi_4,Science,hindi,synthetic
शिक्षा विश्वविद्यालय के शोधकर्ताओं ने शिक्षा पर निष्कर्ष प्रकाशित किए।,0,शिक्षा विश्वविद्यालय के शोधकर्ताओं ने शिक्षा पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_5,Politics,hindi,synthetic
शिक्षा विश्वविद्यालय के शोधकर्ताओं ने शिक्षा पर निष्कर्ष प्रकाशित किए।,0,शिक्षा विश्वविद्यालय के शोधकर्ताओं ने शिक्षा पर निष्कर्ष प्रकाशित किए।,Reporter_hindi_6,Economy,hindi,synthetic
"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक सार्वजनिक स्वास्थ्य में वृद्धि दिखाते हैं।",0,"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक सार्वजनिक स्वास्थ्य में वृद्धि दिखाते हैं।",Reporter_hindi_7,Health,hindi,synthetic
"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक पर्यावरण में वृद्धि दिखाते हैं।",0,"नवीनतम रिपोर्ट के अनुसार, आर्थिक संकेतक पर्यावरण में वृद्धि दिखाते हैं।",Reporter_hindi_8,Technology,hindi,synthetic
